Churn,customer_SeniorCitizen,customer_tenure,account_Charges_Monthly,account_Charges_Total,customer_gender_Male,customer_Partner_Yes,customer_Dependents_Yes,phone_PhoneService_Yes,phone_MultipleLines_No phone service,phone_MultipleLines_Yes,internet_InternetService_Fiber optic,internet_InternetService_No,internet_OnlineSecurity_No internet service,internet_OnlineSecurity_Yes,internet_OnlineBackup_No internet service,internet_OnlineBackup_Yes,internet_DeviceProtection_No internet service,internet_DeviceProtection_Yes,internet_TechSupport_No internet service,internet_TechSupport_Yes,internet_StreamingTV_No internet service,internet_StreamingTV_Yes,internet_StreamingMovies_No internet service,internet_StreamingMovies_Yes,account_Contract_One year,account_Contract_Two year,account_PaperlessBilling_Yes,account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check,account_PaymentMethod_Mailed check
0,0,0.013888888888888888,0.01791044776119402,0.002308631171702285,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,0,0.027777777777777776,0.435820895522388,0.013621499631540164,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0.4583333333333333,0.41094527363184075,0.232164240972734,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0.013888888888888888,0.010447761194029848,0.0022222733971997057,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,1,0.8333333333333333,0.56318407960199,0.5131206245394253,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
0,0,1.0,0.9104477611940299,0.8933884487840826,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1,0,0.027777777777777776,0.26616915422885573,0.01110560980103169,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0.875,0.6129353233830845,0.5597653371407517,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False
0,0,0.16666666666666666,0.48756218905472637,0.09583410095799559,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0,0.4305555555555555,0.690049751243781,0.31368022291820197,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,0,0.986111111111111,0.7129353233830846,0.7435001381724393,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,1,0.6944444444444444,0.8323383084577115,0.6062891488577746,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
0,0,0.75,0.27810945273631843,0.2800237196020634,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,0,0.013888888888888888,0.33781094527363187,0.006010501105379515,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,1,0.15277777777777776,0.3716417910447761,0.06687546057479735,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.611111111111111,0.5243781094527363,0.3742688375092115,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False
0,0,0.861111111111111,0.8890547263681591,0.7959538504053059,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0,0.7916666666666666,0.6830845771144279,0.5687235169491526,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
0,0,0.25,0.015422885572139305,0.039413688282977165,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0.9722222222222222,0.800497512437811,0.7897591193809875,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,0,0.29166666666666663,0.8119402985074626,0.22942957811348566,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
1,1,0.2361111111111111,0.2666666666666666,0.08872973470891675,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0.5833333333333333,0.7691542288557214,0.45258382461311725,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,0,0.29166666666666663,0.6064676616915423,0.2006321389093589,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
0,0,0.041666666666666664,0.012935323383084563,0.007029522844509949,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0.1111111111111111,0.01691542288557213,0.019678058216654387,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,0.25,0.39004975124378105,0.11409013448784085,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,1,0.027777777777777776,0.699502487562189,0.020639508106116436,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,0,0.027777777777777776,0.019402985074626844,0.004001243551952837,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1,0.7083333333333333,0.013432835820895522,0.11144758658806192,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,0.29166666666666663,0.5736318407960199,0.17844394804716288,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
1,0,0.7638888888888888,0.3611940298507462,0.342932479734709,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0.9722222222222222,0.7114427860696517,0.7331429624170966,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0.4305555555555555,0.3681592039800995,0.19754628776713343,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,0,0.9305555555555555,0.309452736318408,0.38243252579218867,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False
1,0,0.013888888888888888,0.5159203980099502,0.008071573323507738,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.29166666666666663,0.013432835820895522,0.04495210022107591,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,0,0.3055555555555555,0.5074626865671642,0.17893330876934416,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.15277777777777776,0.6621890547263681,0.10441806374355198,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,1,0.013888888888888888,0.2681592039800995,0.005204495210022109,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1.0,0.0756218905472637,0.21557203389830512,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,0.4722222222222222,0.07313432835820893,0.10560404384672072,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0.40277777777777773,0.01741293532338306,0.062183354826823876,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0.7777777777777777,0.8164179104477611,0.6464685427413412,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False
0,0,0.06944444444444445,0.4592039800995025,0.03648903831982314,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0.25,0.1527363184079602,0.06336933492999264,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.2777777777777778,0.01741293532338306,0.04808976602800295,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,1,0.027777777777777776,0.6104477611940298,0.02245877855563744,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0,0.625,0.8104477611940298,0.5336162030213708,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
0,1,0.2777777777777778,0.8835820895522387,0.2500978721444363,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0.40277777777777773,0.01741293532338306,0.06900561901252764,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0.6944444444444444,0.6104477611940298,0.4633612748710391,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True
0,0,0.15277777777777776,0.17462686567164176,0.04181443441414886,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0,1.0,0.7333333333333334,0.7616640567428151,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0,0.08333333333333333,0.013930348258706454,0.011617999263080327,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,0.611111111111111,0.6621890547263681,0.4447482958732499,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1.0,0.6805970149253732,0.7017144896831247,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0.6666666666666666,0.7676616915422886,0.511848286661754,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,1,0.6944444444444444,0.5184079601990049,0.3977754237288136,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0,0.013888888888888888,0.3711442786069651,0.006396232498157702,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,0.013888888888888888,0.06467661691542287,0.0028498065585851147,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0.5,0.4223880597014925,0.25729435335298456,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False
0,0,0.09722222222222221,0.019900497512437804,0.016620992999263083,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,0.3611111111111111,0.7970149253731342,0.2896209469417834,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,0,0.5555555555555556,0.018905472636815884,0.0926734064112012,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0,1.0,0.535820895522388,0.5776356392778188,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0,0,0.875,0.6124378109452736,0.5796391396462787,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0.027777777777777776,0.6159203980099502,0.022401206705969054,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0,0.8333333333333333,0.7676616915422886,0.6692151805453207,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
0,0,0.6527777777777778,0.010447761194029848,0.10253546425939573,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,0,0.013888888888888888,0.02238805970149252,0.002360445836403832,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0.3472222222222222,0.6044776119402985,0.21900331613854093,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0.05555555555555555,0.5711442786069653,0.03481369749447311,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0.013888888888888888,0.3169154228855721,0.005768699336772293,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,0.5138888888888888,0.013432835820895522,0.08380158437730288,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,1,0.05555555555555555,0.6601990049751243,0.04146324613117171,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0,1.0,0.5686567164179105,0.6310162582903465,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,0,0.9305555555555555,0.8701492537313432,0.78492884119381,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,0,0.8194444444444444,0.6154228855721392,0.5403924097273398,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False
1,0,0.013888888888888888,0.518905472636816,0.00810611643330877,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0.5972222222222222,0.7547263681592039,0.4729297162859249,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,0,0.013888888888888888,0.011940298507462671,0.002239544952100221,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,0.05555555555555555,0.518905472636816,0.03235537951363302,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0.125,0.46517412935323377,0.07634602984524687,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0,0,0.41666666666666663,0.6348258706467661,0.2959423360353722,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0.18055555555555555,0.011940298507462671,0.026724852616064852,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,0,0.027777777777777776,0.5621890547263682,0.01667280766396463,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.41666666666666663,0.007960199004975133,0.07340986551215918,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0,0.16666666666666666,0.11940298507462688,0.04247075350036847,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,0,0.875,0.9139303482587063,0.772119104642594,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0,0.6666666666666666,0.0527363184079602,0.13510385961680177,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0,0.013888888888888888,0.018905472636815884,0.002320145541635962,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1,0.986111111111111,0.6412935323383084,0.6714259395725867,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,0,0.8472222222222222,0.061194029850746234,0.16326225128960947,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1,0.06944444444444445,0.01791044776119402,0.010840779292557114,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1,1,0.6388888888888888,0.4144278606965174,0.32431950073691973,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
1,0,0.013888888888888888,0.019402985074626844,0.0023259027266028004,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,0.6527777777777778,0.9213930348258706,0.6074751289609434,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
1,0,0.8194444444444444,0.808457711442786,0.6863831061164335,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
1,1,0.06944444444444445,0.6243781094527363,0.04279315585851143,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.3611111111111111,0.015422885572139305,0.05265521370670598,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0.5555555555555556,0.46616915422885563,0.2977616064848932,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,0,0.013888888888888888,0.41542288557213924,0.006908621960206338,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0,0.09722222222222221,0.019900497512437804,0.02011560427413412,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,0,0.6666666666666666,0.845771144278607,0.5800421425939574,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False
1,0,0.013888888888888888,0.01641791044776117,0.0022913596168017687,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0.15277777777777776,0.1129353233830846,0.03989153463522477,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.1111111111111111,0.011940298507462671,0.01833087693441415,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1,1,0.5277777777777778,0.8089552238805969,0.429975359248342,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,0,0.4722222222222222,0.025373134328358193,0.0732198784082535,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0.2638888888888889,0.019402985074626844,0.04460666912306559,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1,0.9722222222222222,0.9492537313432835,0.8882933400884304,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
1,0,0.013888888888888888,0.5044776119402985,0.00793915806927045,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0.05555555555555555,0.6134328358208956,0.03734110169491526,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0,0.7083333333333333,0.023880597014925342,0.11753293109801033,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,0.4861111111111111,0.43681592039800987,0.25509510869565216,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,0,0.41666666666666663,0.7129353233830846,0.31355356484893154,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
0,0,0.1111111111111111,0.7164179104477612,0.08563812638172441,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,0,0.05555555555555555,0.06865671641791044,0.011508612748710392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.1388888888888889,0.010447761194029848,0.02132461311717023,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,1.0,0.8621890547263681,0.8678956337509213,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
1,1,0.027777777777777776,0.2631840796019901,0.010788964627855566,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0.3194444444444444,0.6059701492537314,0.1930902266028003,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.6944444444444444,0.8472636815920399,0.6029384672070744,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,0,0.986111111111111,0.015920398009950265,0.15272084561532795,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,0,0.1388888888888889,0.6243781094527363,0.09419330324244658,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,0,0.41666666666666663,0.8154228855721393,0.3435657700810612,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,0,0.40277777777777773,0.6159203980099502,0.2608292649226235,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0.2777777777777778,0.6059701492537314,0.17512205232129702,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.25,0.06865671641791044,0.054900515843773035,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.4444444444444444,0.7099502487562188,0.3341239867354459,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,0,1.0,0.01840796019900498,0.15270933124539426,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,0,1.0,0.8507462686567163,0.8458686440677967,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
1,0,0.18055555555555555,0.6587064676616915,0.12189112011790715,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,1,0.1111111111111111,0.8194029850746268,0.09434874723655122,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,0,0.3472222222222222,0.6621890547263681,0.23529039240972738,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1,0.3055555555555555,0.6313432835820896,0.20966516212232872,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0.5833333333333333,0.019900497512437804,0.09620256079587326,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,0,0.8472222222222222,0.25323383084577117,0.3104907424465734,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
0,0,0.4861111111111111,0.535820895522388,0.2873008014001474,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True
0,0,0.5555555555555556,0.5626865671641791,0.34217253131908626,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0.013888888888888888,0.6746268656716418,0.009908115327929257,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0,1.0,0.6472636815920397,0.695778831982314,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,1,0.9166666666666666,0.9189054726368159,0.8302839443625646,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
0,0,0.2777777777777778,0.3338308457711442,0.11788987656595433,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0.2222222222222222,0.6139303482587065,0.14599645357406046,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,0,0.6388888888888888,0.7741293532338308,0.5065747052321298,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,1,1.0,0.9368159203980099,0.9265440770081063,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,0,0.2638888888888889,0.05820895522388059,0.050571112748710394,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,0,0.40277777777777773,0.7601990049751244,0.3050329310980104,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0,1,0.9027777777777777,0.8447761194029851,0.782107820560059,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,1,0.9305555555555555,0.6527363184079601,0.6435151068533531,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0.5416666666666666,0.3139303482587064,0.22696550294767875,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,0,1.0,0.06716417910447761,0.21292372881355937,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,0.6527777777777778,0.23532338308457706,0.21592322218128226,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
0,0,0.9027777777777777,0.8149253731343283,0.7649571665438468,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False
0,1,0.7777777777777777,0.8606965174129354,0.672594648120855,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1,1,0.013888888888888888,0.6741293532338308,0.009902358142962418,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,1,0.5138888888888888,0.5796019900497512,0.33024940125276353,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0.013888888888888888,0.2651741293532338,0.0051699521002210765,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0.08333333333333333,0.707462686567164,0.06537859248341932,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1,0.7777777777777777,0.5472636815920398,0.46681558585114225,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,0,0.5555555555555556,0.6646766169154228,0.38638195467944003,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
0,0,0.06944444444444445,0.7054726368159204,0.04758313375092116,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,0,0.9722222222222222,0.8532338308457711,0.8348090917464998,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False
